"","data_id","iso","event_id_cnty","event_id_no_cnty","day","month","year","time_precision","event_type","sub_event_type","actor1","inter1","actor2","assoc_actor_2","inter2","interaction","region","country","admin1","admin2","admin3","location","latitude","longitude","geo_precision","source","source_scale","notes","fatalities","timestamp","iso3","event_code_per_group","action_group","date","climate","climate_protest"
"562",8799036,826,"GBR4138",4138,15,1,2022,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","South Yorkshire","Sheffield","Sheffield",53.3807,-1.4707,1,"Star (UK)","National","On 15 January 2022, hundreds of anti-government activists staged a protest in Sheffield in opposition to the government's Police, Crimes, Sentencing and Courts Bill which is currently being debated in the House of Lords which seeks to place greater restrictions on some types of peaceful protests and greatly increases custodial sentences with other crimes. Among the protesters were members of Extinction Rebellion, Black Lives Matter and Labour Party MP Olivia Blake. [size=hundreds]",0,1643149413,"GBR",1,"Extinction Rebellion","2022-01-15","Y","Y"
"563",8799039,826,"GBR4134",4134,15,1,2022,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Stoke-on-Trent","Stoke-on-Trent","Hanley",53.026,-2.1754,1,"StokeonTrent Live","Subnational","On 15 January 2022, anti-government protesters marched through Hanley to protest in opposition to the government's Police, Crimes, Sentencing and Courts Bill which is currently being debated in the House of Lords which seeks to place greater restrictions on some types of peaceful protests and greatly increases custodial sentences with other crimes. Among the protesters were members of Extinction Rebellion. [size=no report]",0,1643149413,"GBR",1,"Extinction Rebellion","2022-01-15","Y","Y"
"564",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",8799075,826,"GBR4143",4143,15,1,2022,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Hampshire","Fareham","Fareham",50.8528,-1.1854,1,"The News","Subnational","On 15 January 2022, anti-government activists staged a protest in Fareham outside the office of MP Suella Braverman in opposition to the government's Police, Crimes, Sentencing and Courts Bill which is currently being debated in the House of Lords which seeks to place greater restrictions on some types of peaceful protests and greatly increases custodial sentences with other crimes. This event was organised by the Green Party and the Liberal Democratic Party. [size=no report]",0,1643149413,"GBR",1,"Green Party (United Kingdom)","2022-01-15","Y","Y"
"566",8799076,826,"GBR4140",4140,15,1,2022,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Darlington","Darlington","Darlington",54.5242,-1.5556,1,"The Northern Echo","National","On 15 January 2022, anti-government activists staged a protest Darlington outside the office of MP Peter Gibson in opposition to the government's Police, Crimes, Sentencing and Courts Bill which is currently being debated in the House of Lords which seeks to place greater restrictions on some types of peaceful protests and greatly increases custodial sentences with other crimes. This event was organised by the Green Party. [size=no report]",0,1643149413,"GBR",1,"Green Party (United Kingdom)","2022-01-15","Y","Y"
"567",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",8790971,826,"GBR4116",4116,10,1,2022,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","West Sussex","Chichester","Chichester",50.8365,-0.7792,1,"Chichester Observer","National","On 10 January 2022, anti-government protesters marched through Chichester as part of a 'Kill the Bill' protest opposing the government's Police, Crime, Sentencing and Courts Bill which seeks to place greater restrictions on some types of peaceful protests and greatly increases custodial sentences with other crimes. In attendance was a serving Green Party Councillor. This event was organised by Extinction Rebellion. [size=no report]",0,1642536650,"GBR",1,"Extinction Rebellion","2022-01-10","Y","Y"
"575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",8791520,826,"GBR4117",4117,8,1,2022,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Brighton and Hove","Brighton and Hove","Brighton",50.8227,-0.1388,1,"The Argus","National","On 8 January 2022, anti-government protesters including student Extinction Rebellion activists marched through Brighton as part of a 'Kill the Bill' protest opposing the government's Police, Crime, Sentencing and Courts Bill which seeks to place greater restrictions on some types of peaceful protests and greatly increases custodial sentences with other crimes. [size=no report]",0,1642536651,"GBR",1,"Extinction Rebellion","2022-01-08","Y","Y"
"581",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",8884389,826,"GBR4115",4115,8,1,2022,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","Wales","Gwynedd","Gwynedd","Bangor",53.2276,-4.1267,1,"North Wales Chronicle","Subnational","On 8 January 2022, more than 300 anti-government protesters including activists belonging to Cymdeithas y Cymod, Extinction Rebellion Bangor and Divest Gwynedd marched through Bangor to oppose the government's Police, Crime, Sentencing and Courts Bill which seeks to place greater restrictions on some types of peaceful protests and greatly increases custodial sentences with other crimes. [size=more than 300]",0,1646327170,"GBR",1,"Extinction Rebellion","2022-01-08","Y","Y"
"583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593",8771276,826,"GBR4062",4062,21,12,2021,2,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Lancashire","Ribble Valley","Ribchester",53.8121,-2.5372,1,"Lancashire Evening Post","National","Around 21 December 2021, local environmentalists staged a protest at a tennis club in Ribchester in opposition to the club's decision to chop down six sycamore trees. Protesters expressed concern at the potential impact on local biodiversity. A local Green Party representative attended the protest. [size=no report]",0,1641942160,"GBR",1,"Green Party (United Kingdom)","2021-12-21","Y","Y"
"594",8771881,826,"GBR4057",4057,20,12,2021,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","Scotland","Glasgow City","Glasgow City","Glasgow",55.861,-4.2488,1,"Scotsman","Subnational","On 20 December 2021, Extinction Rebellion activists staged a protest in Glasgow outside Home Offices buildings against the government's Nationality and Borders Bill which is currently being debated in the House of Commons. Activists locked themselves to each other and gates to the site to restrict access to the it, accusing the government of creating a 'hostile environment'. The environmentalist group Glasgow Calls Out Polluters was also involved in the protest. [size=no report]",0,1641942162,"GBR",1,"Extinction Rebellion","2021-12-20","Y","Y"
"595",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599",8771013,826,"GBR4061",4061,18,12,2021,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Kent","Canterbury","Canterbury",51.28,1.0803,1,"Kent Online","Subnational","On 18 December 2021, local residents gathered in central Canterbury to protest against local government plans to remove trees from the high street. Green Party representatives were present. [size=no report]",0,1641942159,"GBR",1,"Green Party (United Kingdom)","2021-12-18","Y","Y"
"600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601",8771977,826,"GBR4059",4059,18,12,2021,2,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Portsmouth","Portsmouth","Portsmouth",50.8038,-1.0745,1,"The News","Subnational","Around 18 December 2021, anti-government protesters gathered in Guildhall Square in Portsmouth in a show of opposition to the government's Police, Crimes, Sentencing and Courts Bill which seeks to impose greater penalties on protesters and gives police more power to control protests. Protesters also opposed the Nationality and Borders Bill. Activists from Extinction Rebellion were in attendance. [size=no report]",0,1641942163,"GBR",1,"Extinction Rebellion","2021-12-18","Y","Y"
"602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608",8771490,826,"GBR4080",4080,13,12,2021,1,"Protests","Protest with intervention","Protesters (United Kingdom)",6,"Police Forces of the United Kingdom (2010-)","",1,16,"Europe","United Kingdom","England","Greater London","Waltham Forest","London - Waltham Forest",51.5908,-0.0134,1,"MyLondon","Subnational","On 13 December 2021, climate activists belonging to Extinction Rebellion gathered outside a waste disposal plant in London - Waltham Forest to protest against plans to replace the current incinerator with one which has a larger capacity to burn waste. 2 people were arrested on suspicion of aggravated trespass. [size=no report]",0,1641942161,"GBR",1,"Extinction Rebellion","2021-12-13","Y","Y"
"609",8771976,826,"GBR4058",4058,13,12,2021,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Brighton and Hove","Brighton and Hove","Brighton",50.8227,-0.1388,1,"The Argus","National","On 13 December 2021, climate activists belonging to Extinction Rebellion gathered outside a branch of Barclays Bank in Brighton to protest against the bank's investments in fossil fuels. [size=no report]",0,1641942163,"GBR",1,"Extinction Rebellion","2021-12-13","Y","Y"
"610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612",8692768,826,"GBR4038",4038,10,12,2021,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","City of Bristol","City of Bristol","Bristol",51.45,-2.6,1,"Bristolpost","National","On 10 December 2021, around 20 senior adults belonging to Extinction Rebellion held a funeral procession at the bottom of Park Street in Bristol to highlight the perceived continuing threats to the planet and the destruction of the Amazon rainforest. [size=around 20]",0,1639520926,"GBR",1,"Extinction Rebellion","2021-12-10","Y","Y"
"613",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617",8692822,826,"GBR4041",4041,7,12,2021,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Greater London","Westminster","London - Westminster",51.4973,-0.1372,1,"Energy Voice","Other","On 7 December 2021, Friends of the Earth and Paid for Pollute, backed by Greenpeace and other environmental groups, rallied at Lincoln's Inn Fields of Holborn in London - Westminster. They protested over the government's plans for continued North Sea oil recovery and decision to provide $1 billion in financing towards a liquefied natural gas project in Mozambique, arguing the decisions conflicted with its net-zero goals. [size=no report]",0,1639520926,"GBR",1,"OxFoE: Oxford Friends of the Earth","2021-12-07","Y","Y"
"618",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619",8693143,826,"GBR4036",4036,6,12,2021,2,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Surrey","Guildford","Guildford",51.2372,-0.5811,1,"Surrey Advertiser","Subnational","Around 6 December 2021, climate activists belonging to Extinction Rebellion gathered in Guildford to protest in opposition to poor air quality in the area. Activists wore hazmat suits and displayed signs to passing motorists highlighting the area's high levels of air pollution. [size=no report]",0,1639520927,"GBR",1,"Extinction Rebellion","2021-12-06","Y","Y"
"620",8693144,826,"GBR4037",4037,6,12,2021,2,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Surrey","Reigate and Banstead","Reigate",51.2374,-0.2059,1,"Surrey Advertiser","Subnational","Around 6 December 2021, climate activists belonging to Extinction Rebellion gathered in Reigate to protest in opposition to poor air quality in the area. Activists wore hazmat suits and displayed signs to passing motorists highlighting the area's high levels of air pollution. [size=no report]",0,1639520927,"GBR",1,"Extinction Rebellion","2021-12-06","Y","Y"
"621",8693145,826,"GBR4035",4035,6,12,2021,2,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Surrey","Mole Valley","Dorking",51.2323,-0.3303,1,"Surrey Advertiser","Subnational","Around 6 December 2021, climate activists belonging to Extinction Rebellion gathered in Dorking to protest in opposition to poor air quality in the area. Activists wore hazmat suits and displayed signs to passing motorists highlighting the area's high levels of air pollution. [size=no report]",0,1639520927,"GBR",1,"Extinction Rebellion","2021-12-06","Y","Y"
"622",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624",8693171,826,"GBR4034",4034,4,12,2021,2,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","Wales","Pembrokeshire","Pembrokeshire","Haverfordwest",51.8023,-4.9651,1,"Western Telegraph","National","Around 4 December 2021, climate activists belonging to Extinction Rebellion gathered outside a branch of Barclays in Haverfordwest to protest in opposition to the bank's large investments in the oil and gas industries citing the publication the report 'Banking on Climate Chaos 2021' which stated that Barclays was the largest investor the fossil fuels industries of all European banks. [size=no report]",0,1639520927,"GBR",1,"Extinction Rebellion","2021-12-04","Y","Y"
"625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627",8679617,826,"GBR3976",3976,1,12,2021,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","Scotland","City of Edinburgh","City of Edinburgh","Edinburgh",55.9412,-3.2755,1,"Scotsman","Subnational","On 1 December 2021, Extinction Rebellion demonstrated outside the Scottish Parliament in Edinburgh to protest the meeting between MSPs and British Petroleum (BP). Two protesters poured fake, non-toxic oil into the pond to oppose BP's investment in Canada's Trans Mountain Pipeline project during the demonstration. [size=no report]",0,1638912793,"GBR",1,"Extinction Rebellion","2021-12-01","Y","Y"
"628",8679133,826,"GBR3977",3977,30,11,2021,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Cornwall","Cornwall","Truro",50.2652,-5.0543,1,"Falmouth Packet; Cornwall Live","Subnational","On 30 November 2021, local campaigners gathered outside County Hall in Truro to protest against local government plans to close 5 local leisure centres. Among the protesters were members of Extinction Rebellion, Greenpeace and other climate groups. Protesters urged the council to stop subsidising flights from Newquay to Gatwick as one way of raising money to continue the operation of leisure centres in the area. [size=no report]",0,1638912792,"GBR",1,"Extinction Rebellion","2021-11-30","Y","Y"
"629",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630",8679639,826,"GBR3978",3978,30,11,2021,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Greater London","Westminster","London - Westminster",51.4973,-0.1372,1,"The Argus","National","On 30 November 2021, around 10 climate activists belonging to Insulate Britain gathered outside Downing Street in London - Westminster to urge the government to fund the insulation of homes in the country as a way to reduce carbon dioxide emissions and combat climate change. Protesters staged a hunger strike, demanding the release of two protesters who were arrested following earlier protests organised by Insulate Britain in which they blocked motorways and roads as part of the protest. [size=around 10]",0,1638912793,"GBR",1,"Insulate Britain","2021-11-30","Y","Y"
"631",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639",8668493,826,"GBR3928",3928,26,11,2021,1,"Protests","Protest with intervention","Protesters (United Kingdom)",6,"Police Forces of the United Kingdom (2010-)","",1,16,"Europe","United Kingdom","England","Thurrock","Thurrock","Tilbury",51.4634,0.3653,1,"City A.M.; Derby Telegraph","Subnational-National","On 26 November 2021, climate activists belonging to Extinction Rebellion blocked Amazon's fulfillment center in Tilbury in the early morning, preventing lorries from entering and leaving the site on Black Friday, one of the busiest days of a year for retail. They protested against the company's perceived exploitation of its workers, environmentally destructive business practices, and the wastefulness of Black Friday (one of the busiest days of the year for retail). Police arrested 17 people on suspicion of aggravated trespass. [size=no report]",0,1638311365,"GBR",1,"Extinction Rebellion","2021-11-26","Y","Y"
"640",8668496,826,"GBR3942",3942,26,11,2021,1,"Protests","Protest with intervention","Protesters (United Kingdom)",6,"Police Forces of the United Kingdom (2010-)","",1,16,"Europe","United Kingdom","England","Darlington","Darlington","Darlington",54.5242,-1.5556,1,"Teesside Gazette; Derby Telegraph","Subnational-National","On 26 November 2021, the Extinction Rebellion activists blocked the entrance to Amazon's fulfillment center in Darlington with a large structure, causing traffic congestion on Black Friday, one of the busiest days of a year for retail. They protested against the company's perceived exploitation of its workers, environmentally destructive business practices, and the wastefulness of Black Friday (one of the busiest days of the year for retail). Police arrested four people. [size=no report]",0,1638311365,"GBR",1,"Extinction Rebellion","2021-11-26","Y","Y"
"641",8668633,826,"GBR3939",3939,26,11,2021,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Staffordshire","Cannock Chase","Rugeley",52.7589,-1.9358,1,"Birmingham Mail","National","On 26 November 2021, activists from Extinction Rebellion blocked the Amazon distribution center on Power Station Road, Rugeley on Black Friday, one of the busiest days of a year for retail. They protested against the company's perceived exploitation of its workers, environmentally destructive business practices, and the wastefulness of Black Friday (one of the busiest days of the year for retail). [size=no report]",0,1638311365,"GBR",1,"Extinction Rebellion","2021-11-26","Y","Y"
"642",8668641,826,"GBR3940",3940,26,11,2021,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","City of Bristol","City of Bristol","Bristol",51.45,-2.6,1,"Bristolpost","National","On 26 November 2021, activists from Extinction Rebellion using bamboo towers and scaffolding structures blocked the Amazon distribution center in Avonmouth, Bristol causing traffic delays on Black Friday, one of the busiest days of a year for retail. They protested against the company's perceived exploitation of its workers, environmentally destructive business practices, and the wastefulness of Black Friday (one of the busiest days of the year for retail). [size=no report]",0,1638311365,"GBR",1,"Extinction Rebellion","2021-11-26","Y","Y"
